id,chr,name,biotype,length
ENSG00000173175,3,ADCY5,protein_coding,8205
ENSG00000173193,3,PARP14,protein_coding,10274
ENSG00000173198,X,CYSLTR1,protein_coding,5567
ENSG00000173200,3,PARP15,protein_coding,5481
ENSG00000173207,1,CKS1B,protein_coding,2340
ENSG00000173208,12,ABCD2,protein_coding,6290
ENSG00000173210,5,ABLIM3,protein_coding,7225
ENSG00000173212,1,MAB21L3,protein_coding,3256
ENSG00000173213,18,TUBB8B,protein_coding,1633
ENSG00000173214,6,MFSD4B,protein_coding,18075
ENSG00000173218,1,VANGL1,protein_coding,9045
ENSG00000173221,5,GLRX,protein_coding,6229
ENSG00000173226,3,IQCB1,protein_coding,3051
ENSG00000173227,11,SYT12,protein_coding,11041
ENSG00000173230,3,GOLGB1,protein_coding,11865
ENSG00000173237,11,C11orf86,protein_coding,1187
ENSG00000173239,10,LIPM,protein_coding,1511
ENSG00000173250,5,GPR151,protein_coding,3088
ENSG00000173253,9,DMRT2,protein_coding,3560
ENSG00000173258,9,ZNF483,protein_coding,16723
ENSG00000173261,5,PLAC8L1,protein_coding,1937
ENSG00000173262,12,SLC2A14,protein_coding,5575
ENSG00000173264,11,GPR137,protein_coding,4042
ENSG00000173267,10,SNCG,protein_coding,1264
ENSG00000173269,10,MMRN2,protein_coding,5086
ENSG00000173272,2,MZT2A,protein_coding,4068
ENSG00000173273,8,TNKS,protein_coding,14188
ENSG00000173275,X,ZNF449,protein_coding,5591
ENSG00000173276,21,ZBTB21,protein_coding,8062
ENSG00000173281,8,PPP1R3B,protein_coding,5738
ENSG00000173285,1,OR10K1,protein_coding,3936
ENSG00000173302,2,GPR148,protein_coding,1267
ENSG00000173320,4,STOX2,protein_coding,11365
ENSG00000173327,11,MAP3K11,protein_coding,10563
ENSG00000173334,8,TRIB1,protein_coding,4099
ENSG00000173335,20,CST9,protein_coding,1633
ENSG00000173338,11,KCNK7,protein_coding,1582
ENSG00000173349,2,SFT2D3,protein_coding,3746
ENSG00000173366,3,AC097637.1,protein_coding,3804
ENSG00000173369,1,C1QB,protein_coding,1492
ENSG00000173372,1,C1QA,protein_coding,1220
ENSG00000173376,4,NDNF,protein_coding,3573
ENSG00000173389,3,IQCF1,protein_coding,763
ENSG00000173391,12,OLR1,protein_coding,3057
ENSG00000173401,12,GLIPR1L1,protein_coding,1353
ENSG00000173402,3,DAG1,protein_coding,6921
ENSG00000173404,20,INSM1,protein_coding,2846
ENSG00000173406,1,DAB1,protein_coding,7551
ENSG00000173409,1,ARV1,protein_coding,2125
ENSG00000173418,20,NAA20,protein_coding,2182
ENSG00000173421,3,IHO1,protein_coding,4334
ENSG00000173431,14,RNASE8,protein_coding,634
ENSG00000173432,11,SAA1,protein_coding,710
ENSG00000173436,1,MICOS10,protein_coding,5480
ENSG00000173442,11,EHBP1L1,protein_coding,6733
ENSG00000173451,12,THAP2,protein_coding,5240
ENSG00000173452,7,TMEM196,protein_coding,4274
ENSG00000173456,11,RNF26,protein_coding,2783
ENSG00000173457,11,PPP1R14B,protein_coding,1658
ENSG00000173464,14,RNASE11,protein_coding,1851
ENSG00000173465,11,ZNRD2,protein_coding,1978
ENSG00000173467,7,AGR3,protein_coding,1153
ENSG00000173473,3,SMARCC1,protein_coding,7624
ENSG00000173480,19,ZNF417,protein_coding,5276
ENSG00000173482,18,PTPRM,protein_coding,9900
ENSG00000173486,11,FKBP2,protein_coding,1390
ENSG00000173511,11,VEGFB,protein_coding,1970
ENSG00000173517,15,PEAK1,protein_coding,24184
ENSG00000173530,8,TNFRSF10D,protein_coding,3535
ENSG00000173531,3,MST1,protein_coding,5084
ENSG00000173535,8,TNFRSF10C,protein_coding,1545
ENSG00000173540,3,GMPPB,protein_coding,6675
ENSG00000173542,4,MOB1B,protein_coding,8801
ENSG00000173545,5,ZNF622,protein_coding,1707
ENSG00000173546,15,CSPG4,protein_coding,8290
ENSG00000173548,15,SNX33,protein_coding,8002
ENSG00000173557,2,FAM166C,protein_coding,2504
ENSG00000173559,2,NABP1,protein_coding,17426
ENSG00000173567,2,ADGRF3,protein_coding,5761
ENSG00000173572,19,NLRP13,protein_coding,3580
ENSG00000173575,15,CHD2,protein_coding,16951
ENSG00000173578,3,XCR1,protein_coding,5165
ENSG00000173581,19,CCDC106,protein_coding,2709
ENSG00000173585,3,CCR9,protein_coding,2807
ENSG00000173588,12,CEP83,protein_coding,6923
ENSG00000173597,4,SULT1B1,protein_coding,7259
ENSG00000173598,12,NUDT4,protein_coding,10078
ENSG00000173599,11,PC,protein_coding,7302
ENSG00000173610,4,UGT2A1,protein_coding,3919
ENSG00000173611,9,SCAI,protein_coding,13036
ENSG00000173612,6,GPRC6A,protein_coding,2908
ENSG00000173614,1,NMNAT1,protein_coding,4610
ENSG00000173621,11,LRFN4,protein_coding,3087
ENSG00000173626,6,TRAPPC3L,protein_coding,2831
ENSG00000173627,1,APOBEC4,protein_coding,2782
ENSG00000173638,21,SLC19A1,protein_coding,11235
ENSG00000173641,1,HSPB7,protein_coding,3193
ENSG00000173653,11,RCE1,protein_coding,3001
ENSG00000173660,1,UQCRH,protein_coding,1341
ENSG00000173662,1,TAS1R1,protein_coding,2764
ENSG00000173673,1,HES3,protein_coding,710
ENSG00000173674,X,EIF1AX,protein_coding,4414
ENSG00000173678,7,SPDYE2B,protein_coding,2072
ENSG00000173679,9,OR1L1,protein_coding,1083
ENSG00000173681,X,BCLAF3,protein_coding,8630
ENSG00000173692,2,PSMD1,protein_coding,15795
ENSG00000173698,X,ADGRG2,protein_coding,10157
ENSG00000173699,2,SPATA3,protein_coding,2856
ENSG00000173702,3,MUC13,protein_coding,3499
ENSG00000173705,3,SUSD5,protein_coding,4602
ENSG00000173706,3,HEG1,protein_coding,9964
ENSG00000173714,17,WFIKKN2,protein_coding,3800
ENSG00000173715,11,C11orf80,protein_coding,3953
ENSG00000173726,1,TOMM20,protein_coding,3438
ENSG00000173728,1,C1orf100,protein_coding,1151
ENSG00000173744,2,AGFG1,protein_coding,9324
ENSG00000173757,17,STAT5B,protein_coding,6438
ENSG00000173762,17,CD7,protein_coding,2741
ENSG00000173769,3,TOPAZ1,protein_coding,5334
ENSG00000173786,17,CNP,protein_coding,7413
ENSG00000173801,17,JUP,protein_coding,4942
ENSG00000173805,17,HAP1,protein_coding,6223
ENSG00000173809,19,TDRD12,protein_coding,7026
ENSG00000173812,17,EIF1,protein_coding,3623
ENSG00000173818,17,ENDOV,protein_coding,7253
ENSG00000173821,17,RNF213,protein_coding,28570
ENSG00000173825,11,TIGD3,protein_coding,2028
ENSG00000173826,17,KCNH6,protein_coding,4211
ENSG00000173838,17,MARCHF10,protein_coding,4920
ENSG00000173846,1,PLK3,protein_coding,3327
ENSG00000173848,10,NET1,protein_coding,4762
ENSG00000173852,7,DPY19L1,protein_coding,6238
ENSG00000173867,15,AC013489.1,protein_coding,3272
ENSG00000173868,17,PHOSPHO1,protein_coding,2392
ENSG00000173875,19,ZNF791,protein_coding,6642
ENSG00000173889,3,PHC3,protein_coding,16919
ENSG00000173890,3,GPR160,protein_coding,4381
ENSG00000173894,17,CBX2,protein_coding,5671
ENSG00000173898,11,SPTBN2,protein_coding,12823
ENSG00000173905,3,GOLIM4,protein_coding,4584
ENSG00000173908,17,KRT28,protein_coding,1692
ENSG00000173914,11,RBM4B,protein_coding,4291
ENSG00000173915,10,ATP5MD,protein_coding,924
ENSG00000173917,17,HOXB2,protein_coding,2456
ENSG00000173918,17,C1QTNF1,protein_coding,4755
ENSG00000173926,5,MARCHF3,protein_coding,4929
ENSG00000173928,19,SWSAP1,protein_coding,1703
ENSG00000173930,5,SLCO4C1,protein_coding,5069
ENSG00000173933,11,RBM4,protein_coding,6538
ENSG00000173947,1,PIFO,protein_coding,3949
ENSG00000173950,3,XXYLT1,protein_coding,5396
ENSG00000173960,2,UBXN2A,protein_coding,6838
ENSG00000173976,19,RAX2,protein_coding,2421
ENSG00000173988,13,LRRC63,protein_coding,7282
ENSG00000173991,17,TCAP,protein_coding,960
ENSG00000173992,11,CCS,protein_coding,2142
ENSG00000174004,3,NRROS,protein_coding,2902
ENSG00000174007,3,CEP19,protein_coding,2158
ENSG00000174010,X,KLHL15,protein_coding,6272
ENSG00000174013,3,FBXO45,protein_coding,5976
ENSG00000174015,13,CBY2,protein_coding,2116
ENSG00000174016,X,TENT5D,protein_coding,3204
ENSG00000174021,1,GNG5,protein_coding,1128
ENSG00000174032,13,SLC25A30,protein_coding,6794
ENSG00000174038,9,C9orf131,protein_coding,3825
ENSG00000174059,1,CD34,protein_coding,9219
ENSG00000174080,11,CTSF,protein_coding,4249
ENSG00000174099,12,MSRB3,protein_coding,7405
ENSG00000174106,12,LEMD3,protein_coding,5578
ENSG00000174109,16,C16orf91,protein_coding,1005
ENSG00000174123,4,TLR10,protein_coding,4218
ENSG00000174125,4,TLR1,protein_coding,4537
ENSG00000174130,4,TLR6,protein_coding,6035
ENSG00000174132,5,FAM174A,protein_coding,1347
ENSG00000174136,5,RGMB,protein_coding,6643
ENSG00000174137,4,FAM53A,protein_coding,4198
ENSG00000174145,4,NWD2,protein_coding,7800
ENSG00000174151,1,CYB561D1,protein_coding,5690
ENSG00000174156,6,GSTA3,protein_coding,915
ENSG00000174165,11,ZDHHC24,protein_coding,6535
ENSG00000174173,3,TRMT10C,protein_coding,1882
ENSG00000174175,1,SELP,protein_coding,3490
ENSG00000174177,16,CTU2,protein_coding,3522
ENSG00000174197,15,MGA,protein_coding,17651
ENSG00000174206,12,C12orf66,protein_coding,6002
ENSG00000174225,X,ARL13A,protein_coding,1537
ENSG00000174226,8,SNX31,protein_coding,3142
ENSG00000174227,4,PIGG,protein_coding,10899
ENSG00000174231,17,PRPF8,protein_coding,11340
ENSG00000174233,12,ADCY6,protein_coding,8462
ENSG00000174236,12,REP15,protein_coding,1150
ENSG00000174238,17,PITPNA,protein_coding,4760
ENSG00000174243,12,DDX23,protein_coding,5427
ENSG00000174255,3,ZNF80,protein_coding,2948
ENSG00000174276,11,ZNHIT2,protein_coding,1299
ENSG00000174279,2,EVX2,protein_coding,4203
ENSG00000174282,17,ZBTB4,protein_coding,6132
ENSG00000174292,17,TNK1,protein_coding,3860
ENSG00000174306,20,ZHX3,protein_coding,11621
ENSG00000174307,1,PHLDA3,protein_coding,3243
ENSG00000174326,17,SLC16A11,protein_coding,2306
ENSG00000174327,17,SLC16A13,protein_coding,2143
ENSG00000174332,1,GLIS1,protein_coding,3113
ENSG00000174339,5,OR2Y1,protein_coding,1058
ENSG00000174343,4,CHRNA9,protein_coding,3164
ENSG00000174348,1,PODN,protein_coding,4899
ENSG00000174358,5,SLC6A19,protein_coding,5270
ENSG00000174370,11,C11orf45,protein_coding,3750
ENSG00000174371,1,EXO1,protein_coding,4137
ENSG00000174373,14,RALGAPA1,protein_coding,14255
ENSG00000174405,13,LIG4,protein_coding,4388
ENSG00000174417,8,TRHR,protein_coding,3695
ENSG00000174428,7,GTF2IRD2B,protein_coding,6560
ENSG00000174429,8,ABRA,protein_coding,2754
ENSG00000174437,12,ATP2A2,protein_coding,13745
ENSG00000174442,15,ZWILCH,protein_coding,4851
ENSG00000174446,15,SNAPC5,protein_coding,2476
ENSG00000174448,18,STARD6,protein_coding,1862
ENSG00000174450,15,GOLGA6L2,protein_coding,3499
ENSG00000174453,2,VWC2L,protein_coding,5258
ENSG00000174456,12,C12orf76,protein_coding,5061
ENSG00000174460,X,ZCCHC12,protein_coding,2197
ENSG00000174469,7,CNTNAP2,protein_coding,16377
ENSG00000174473,4,GALNTL6,protein_coding,9242
ENSG00000174482,9,LINGO2,protein_coding,3480
ENSG00000174483,11,BBS1,protein_coding,6131
ENSG00000174485,15,DENND4A,protein_coding,10623
ENSG00000174498,15,IGDCC3,protein_coding,5514
ENSG00000174500,3,GCSAM,protein_coding,3750
ENSG00000174501,2,ANKRD36C,protein_coding,8574
ENSG00000174502,1,SLC26A9,protein_coding,5628
ENSG00000174514,1,MFSD4A,protein_coding,5790
ENSG00000174516,11,PELI3,protein_coding,3926
ENSG00000174521,19,TTC9B,protein_coding,2342
ENSG00000174527,12,MYO1H,protein_coding,4792
ENSG00000174529,1,TMEM81,protein_coding,1332
ENSG00000174547,11,MRPL11,protein_coding,2539
ENSG00000174562,19,KLK15,protein_coding,2289
ENSG00000174564,3,IL20RB,protein_coding,2443
ENSG00000174567,1,GOLT1A,protein_coding,1029
ENSG00000174574,1,AKIRIN1,protein_coding,2688
ENSG00000174576,11,NPAS4,protein_coding,3428
ENSG00000174579,3,MSL2,protein_coding,5411
ENSG00000174586,19,ZNF497,protein_coding,3897
ENSG00000174599,4,TRAM1L1,protein_coding,2023
ENSG00000174600,12,CMKLR1,protein_coding,5666
ENSG00000174606,1,ANGEL2,protein_coding,7317
ENSG00000174607,4,UGT8,protein_coding,4385
ENSG00000174611,3,KY,protein_coding,9001
ENSG00000174628,16,IQCK,protein_coding,4993
ENSG00000174640,3,SLCO2A1,protein_coding,5127
ENSG00000174652,19,ZNF266,protein_coding,5397
ENSG00000174667,19,OR7D4,protein_coding,4986
ENSG00000174669,11,SLC29A2,protein_coding,2720
ENSG00000174672,11,BRSK2,protein_coding,6903
ENSG00000174684,11,B4GAT1,protein_coding,2007
ENSG00000174695,5,TMEM167A,protein_coding,4865
ENSG00000174697,7,LEP,protein_coding,3427
ENSG00000174705,5,SH3PXD2B,protein_coding,8244
ENSG00000174718,12,RESF1,protein_coding,6646
ENSG00000174720,4,LARP7,protein_coding,3996
ENSG00000174721,10,FGFBP3,protein_coding,2553
ENSG00000174738,3,NR1D2,protein_coding,5793
ENSG00000174740,X,PABPC5,protein_coding,3450
ENSG00000174744,11,BRMS1,protein_coding,2514
ENSG00000174749,4,FAM241A,protein_coding,8844
ENSG00000174775,11,HRAS,protein_coding,1880
ENSG00000174776,3,WDR49,protein_coding,3891
ENSG00000174780,4,SRP72,protein_coding,6145
ENSG00000174788,19,PCP2,protein_coding,770
ENSG00000174791,11,RIN1,protein_coding,5377
ENSG00000174792,4,ODAPH,protein_coding,2040
ENSG00000174796,4,THAP6,protein_coding,7127
ENSG00000174799,4,CEP135,protein_coding,8638
ENSG00000174804,11,FZD4,protein_coding,7387
ENSG00000174807,11,CD248,protein_coding,2551
ENSG00000174808,4,BTC,protein_coding,2653
ENSG00000174827,1,PDZK1,protein_coding,2480
ENSG00000174837,19,ADGRE1,protein_coding,3707
ENSG00000174839,3,DENND6A,protein_coding,5115
ENSG00000174840,3,PDE12,protein_coding,8953
ENSG00000174842,1,GLMN,protein_coding,2910
ENSG00000174844,3,DNAH12,protein_coding,13275
ENSG00000174851,11,YIF1A,protein_coding,2345
ENSG00000174871,11,CNIH2,protein_coding,2078
ENSG00000174876,1,AMY1B,protein_coding,2334
ENSG00000174885,11,NLRP6,protein_coding,3194
ENSG00000174886,19,NDUFA11,protein_coding,4839
ENSG00000174891,3,RSRC1,protein_coding,5117
ENSG00000174898,19,CATSPERD,protein_coding,2781
ENSG00000174903,11,RAB1B,protein_coding,1950
ENSG00000174914,11,OR9G1,protein_coding,3611
ENSG00000174915,11,PTDSS2,protein_coding,6114
ENSG00000174917,19,MICOS13,protein_coding,1474
ENSG00000174928,3,C3orf33,protein_coding,2061
ENSG00000174937,11,OR5M3,protein_coding,1400
ENSG00000174938,16,SEZ6L2,protein_coding,4110
ENSG00000174939,16,ASPHD1,protein_coding,2312
ENSG00000174943,16,KCTD13,protein_coding,6458
ENSG00000174944,3,P2RY14,protein_coding,2890
ENSG00000174945,7,AMZ1,protein_coding,7011
ENSG00000174946,3,GPR171,protein_coding,1810
ENSG00000174948,3,GPR149,protein_coding,5527
ENSG00000174950,1,CD164L2,protein_coding,1994
ENSG00000174951,19,FUT1,protein_coding,4343
ENSG00000174953,3,DHX36,protein_coding,10552
ENSG00000174957,11,OR5J2,protein_coding,939
ENSG00000174963,3,ZIC4,protein_coding,8517
ENSG00000174970,11,OR10AG1,protein_coding,2814
ENSG00000174982,11,OR4S2,protein_coding,2211
ENSG00000174989,12,FBXW8,protein_coding,5209
ENSG00000174990,16,CA5A,protein_coding,2067
ENSG00000174992,16,ZG16,protein_coding,3116
ENSG00000174996,11,KLC2,protein_coding,5479
ENSG00000175003,6,SLC22A1,protein_coding,2286
ENSG00000175018,10,TEX36,protein_coding,1327
ENSG00000175029,10,CTBP2,protein_coding,11056
ENSG00000175040,3,CHST2,protein_coding,4142
ENSG00000175048,6,ZDHHC14,protein_coding,11132
ENSG00000175054,3,ATR,protein_coding,27234
ENSG00000175063,20,UBE2C,protein_coding,1286
ENSG00000175065,18,DSG4,protein_coding,4696
ENSG00000175066,3,GK5,protein_coding,12143
ENSG00000175073,8,VCPIP1,protein_coding,9956
ENSG00000175077,3,RTP1,protein_coding,2214
ENSG00000175084,2,DES,protein_coding,2459
ENSG00000175087,1,PDIK1L,protein_coding,4560
ENSG00000175093,3,SPSB4,protein_coding,3795
ENSG00000175097,11,RAG2,protein_coding,3502
ENSG00000175104,11,TRAF6,protein_coding,8129
ENSG00000175105,3,ZNF654,protein_coding,6800
ENSG00000175106,17,TVP23C,protein_coding,6752
ENSG00000175110,3,MRPS22,protein_coding,5382
ENSG00000175115,11,PACS1,protein_coding,9587
ENSG00000175121,20,WFDC5,protein_coding,1044
ENSG00000175130,1,MARCKSL1,protein_coding,1546
ENSG00000175137,1,SH3BP5L,protein_coding,5724
ENSG00000175143,1,OR2T1,protein_coding,2104
ENSG00000175155,17,YPEL2,protein_coding,8701
ENSG00000175161,3,CADM2,protein_coding,9982
ENSG00000175164,9,ABO,protein_coding,7353
ENSG00000175166,3,PSMD2,protein_coding,4960
ENSG00000175175,17,PPM1E,protein_coding,6560
ENSG00000175182,3,FAM131A,protein_coding,8925
ENSG00000175183,12,CSRP2,protein_coding,5842
ENSG00000175189,12,INHBC,protein_coding,3202
ENSG00000175193,3,PARL,protein_coding,2268
ENSG00000175197,12,DDIT3,protein_coding,1307
ENSG00000175198,13,PCCA,protein_coding,7288
ENSG00000175202,15,HIGD2B,protein_coding,1134
ENSG00000175203,12,DCTN2,protein_coding,9995
ENSG00000175206,1,NPPA,protein_coding,1120
ENSG00000175213,11,ZNF408,protein_coding,2866
ENSG00000175215,12,CTDSP2,protein_coding,5432
ENSG00000175216,11,CKAP5,protein_coding,8538
ENSG00000175220,11,ARHGAP1,protein_coding,6142
ENSG00000175221,19,MED16,protein_coding,4222
ENSG00000175224,11,ATG13,protein_coding,7001
ENSG00000175229,11,GAL3ST3,protein_coding,3649
ENSG00000175262,1,C1orf127,protein_coding,3573
ENSG00000175264,11,CHST1,protein_coding,4666
ENSG00000175265,15,GOLGA8A,protein_coding,6750
ENSG00000175267,16,VWA3A,protein_coding,5037
ENSG00000175274,11,TP53I11,protein_coding,7345
ENSG00000175279,1,CENPS,protein_coding,1748
ENSG00000175283,9,DOLK,protein_coding,2074
ENSG00000175287,9,PHYHD1,protein_coding,2844
ENSG00000175294,11,CATSPER1,protein_coding,2649
ENSG00000175305,8,CCNE2,protein_coding,4397
ENSG00000175309,5,PHYKPL,protein_coding,8439
ENSG00000175311,16,ANKS4B,protein_coding,4323
ENSG00000175315,11,CST6,protein_coding,592
ENSG00000175318,15,GRAMD2A,protein_coding,4990
ENSG00000175322,18,ZNF519,protein_coding,15787
ENSG00000175324,8,LSM1,protein_coding,1676
ENSG00000175325,5,PROP1,protein_coding,1464
ENSG00000175329,22,ISX,protein_coding,3384
ENSG00000175334,11,BANF1,protein_coding,1496
ENSG00000175336,12,APOF,protein_coding,1750
ENSG00000175344,15,CHRNA7,protein_coding,21248
ENSG00000175348,11,TMEM9B,protein_coding,2825
ENSG00000175352,11,NRIP3,protein_coding,4123
ENSG00000175354,18,PTPN2,protein_coding,8718
ENSG00000175356,11,SCUBE2,protein_coding,8014
ENSG00000175376,11,EIF1AD,protein_coding,3327
ENSG00000175387,18,SMAD2,protein_coding,36426
ENSG00000175390,11,EIF3F,protein_coding,15136
ENSG00000175395,10,ZNF25,protein_coding,4257
ENSG00000175398,12,OR10P1,protein_coding,995
ENSG00000175414,5,ARL10,protein_coding,11440
ENSG00000175416,5,CLTB,protein_coding,1963
ENSG00000175426,5,PCSK1,protein_coding,5357
ENSG00000175445,8,LPL,protein_coding,4131
ENSG00000175449,5,RFESD,protein_coding,5062
ENSG00000175455,3,CCDC14,protein_coding,11454
ENSG00000175463,11,TBC1D10C,protein_coding,5033
ENSG00000175467,11,SART1,protein_coding,4593
ENSG00000175470,10,PPP2R2D,protein_coding,7392
ENSG00000175471,5,MCTP1,protein_coding,12089
ENSG00000175482,11,POLD4,protein_coding,3054
ENSG00000175485,11,OR52W1,protein_coding,1114
ENSG00000175489,19,LRRC25,protein_coding,2427
ENSG00000175497,2,DPP10,protein_coding,10033
ENSG00000175505,11,CLCF1,protein_coding,1836
ENSG00000175513,11,TSGA10IP,protein_coding,2062
ENSG00000175514,11,GPR152,protein_coding,1429
ENSG00000175518,11,UBQLNL,protein_coding,2429
ENSG00000175520,11,UBQLN3,protein_coding,2413
ENSG00000175535,10,PNLIP,protein_coding,1539
ENSG00000175536,11,LIPT2,protein_coding,2371
ENSG00000175538,11,KCNE3,protein_coding,3599
ENSG00000175544,11,CABP4,protein_coding,5218
ENSG00000175548,12,ALG10B,protein_coding,11258
ENSG00000175550,11,DRAP1,protein_coding,1722
ENSG00000175556,X,LONRF3,protein_coding,4041
ENSG00000175564,11,UCP3,protein_coding,3338
ENSG00000175567,11,UCP2,protein_coding,2768
ENSG00000175573,11,C11orf68,protein_coding,1704
ENSG00000175575,11,PAAF1,protein_coding,7922
ENSG00000175581,11,MRPL48,protein_coding,3830
ENSG00000175582,11,RAB6A,protein_coding,4896
ENSG00000175591,11,P2RY2,protein_coding,8953
ENSG00000175592,11,FOSL1,protein_coding,1887
ENSG00000175595,16,ERCC4,protein_coding,8466
ENSG00000175600,7,SUGCT,protein_coding,2829
ENSG00000175602,11,CCDC85B,protein_coding,963
ENSG00000175606,8,TMEM70,protein_coding,2982
ENSG00000175619,11,OR4B1,protein_coding,930
ENSG00000175643,16,RMI2,protein_coding,3611
ENSG00000175646,16,PRM1,protein_coding,399
ENSG00000175662,17,TOM1L2,protein_coding,7863
ENSG00000175664,13,TEX26,protein_coding,1705
ENSG00000175691,19,ZNF77,protein_coding,2437
ENSG00000175697,3,GPR156,protein_coding,6186
ENSG00000175699,14,CCDC197,protein_coding,2705
ENSG00000175701,2,MTLN,protein_coding,2051
ENSG00000175707,1,KDF1,protein_coding,1855
ENSG00000175711,17,B3GNTL1,protein_coding,6891
ENSG00000175718,X,RBMXL3,protein_coding,3459
ENSG00000175727,12,MLXIP,protein_coding,13868
ENSG00000175745,5,NR2F1,protein_coding,4312
ENSG00000175756,1,AURKAIP1,protein_coding,1669
ENSG00000175764,9,TTLL11,protein_coding,3535
ENSG00000175766,5,EIF4E1B,protein_coding,3509
ENSG00000175768,9,TOMM5,protein_coding,3606
ENSG00000175782,12,SLC35E3,protein_coding,23252
ENSG00000175785,14,PRIMA1,protein_coding,3896
ENSG00000175787,9,ZNF169,protein_coding,5674
ENSG00000175792,3,RUVBL1,protein_coding,6998
ENSG00000175793,1,SFN,protein_coding,1308
ENSG00000175806,8,MSRA,protein_coding,4138
ENSG00000175809,X,CBLL2,protein_coding,1549
ENSG00000175820,13,CCDC168,protein_coding,21470
ENSG00000175826,17,CTDNEP1,protein_coding,2636
ENSG00000175832,17,ETV4,protein_coding,3515
ENSG00000175854,9,SWI5,protein_coding,2499
ENSG00000175857,5,GAPT,protein_coding,3273
ENSG00000175866,17,BAIAP2,protein_coding,10288
ENSG00000175868,11,CALCB,protein_coding,3938
ENSG00000175874,2,CREG2,protein_coding,7059
